cliente_id,credit_aprobado,línea_credito_potencial
516,0.0,0.0
518,1.0,1031268.36
519,0.0,863427.1335
520,1.0,38034.864
521,0.0,648659.4306000001
522,0.0,783034.9008
525,0.0,63446.6749
526,0.0,683323.984
528,0.0,0.0
531,0.0,405054.66219999996
532,0.0,615430.7235
536,0.0,450040.9106
537,0.0,0.0
541,0.0,398906.4892
542,0.0,0.0
543,0.0,0.0
546,1.0,510997.48799999995
548,0.0,251754.7513
550,0.0,43225.7275
553,0.0,466643.7754
554,0.0,803834.9923
555,0.0,0.0
556,0.0,544150.6502
558,0.0,931924.2427000001
560,0.0,927634.6616
561,0.0,29043.6307
562,0.0,155640.1819
563,0.0,584787.0912
564,0.0,220349.579
569,1.0,868805.136
570,1.0,1119051.06
572,0.0,95849.0505
573,0.0,138577.73679999998
574,1.0,635724.384
576,0.0,1006249.4963
581,0.0,297640.78849999997
585,0.0,171516.2406
586,0.0,7144.3259
589,0.0,501921.4695
591,0.0,0.0
592,0.0,773118.6602
598,1.0,1163474.832
600,0.0,618440.7861
602,0.0,429885.6839
603,0.0,0.0
604,0.0,283520.3421
605,0.0,931226.9791
607,0.0,0.0
609,0.0,0.0
611,0.0,0.0
612,0.0,845144.2246
613,0.0,157756.3642
615,0.0,0.0
616,1.0,553634.8319999999
618,0.0,382843.7017
619,0.0,546465.9338
622,1.0,0.0
624,0.0,0.0
627,0.0,176855.11070000002
628,0.0,0.0
629,0.0,418507.35719999997
631,0.0,803208.4489000001
632,0.0,75816.3873
633,0.0,571185.7949
634,0.0,398579.6431
638,0.0,148275.7164
639,0.0,607868.0253
640,0.0,552392.6845
641,0.0,185412.9114
643,0.0,0.0
644,1.0,188968.55999999997
645,0.0,40824.2404
646,0.0,0.0
648,0.0,0.0
652,0.0,547575.3783999999
654,0.0,352890.3943
656,0.0,946875.2929
659,0.0,907742.7620999999
660,1.0,702994.0920000001
662,0.0,314768.0958
664,0.0,0.0
667,1.0,1118887.236
668,0.0,761535.7277
672,1.0,403182.852
673,0.0,570331.7893999999
676,0.0,418646.43419999996
677,0.0,760975.1676
678,0.0,931085.4377
681,0.0,6827.3475
683,0.0,215375.329
684,0.0,0.0
685,0.0,984131.0619
687,0.0,0.0
688,0.0,0.0
691,0.0,416078.7617
692,1.0,641002.716
694,0.0,0.0
696,0.0,0.0
703,0.0,133310.00100000002
705,1.0,876514.3319999999
706,0.0,564451.3876
707,1.0,440154.996
711,0.0,228530.09420000002
714,0.0,106994.1581
716,0.0,304022.8775
718,1.0,0.0
721,1.0,0.0
722,0.0,901580.1966
723,0.0,0.0
726,0.0,0.0
727,0.0,91639.6533
728,0.0,266179.1168
729,1.0,623506.152
732,0.0,736585.425
734,0.0,514458.3268
736,0.0,8316.4309
739,0.0,728282.72
740,0.0,806610.2501000001
744,0.0,803280.8457
747,0.0,0.0
748,0.0,847862.0336
749,0.0,243825.73619999998
750,0.0,862257.7454
751,0.0,0.0
752,0.0,581957.5055000001
756,0.0,740639.4539
758,0.0,639798.3875
763,0.0,0.0
764,0.0,739471.399
765,0.0,408318.7196
766,0.0,186591.0158
767,0.0,777779.0628000001
768,0.0,930695.1231999999
769,0.0,485158.8025
770,0.0,207303.32820000002
771,0.0,397108.4872
772,0.0,26650.960900000002
773,0.0,772586.8346
774,0.0,0.0
777,1.0,186228.78
778,0.0,342047.7514
779,0.0,0.0
782,0.0,173755.1581
783,0.0,976370.8380000001
784,0.0,836764.2444999999
785,1.0,305472.972
787,0.0,612673.5447
788,0.0,0.0
790,0.0,813262.1303000001
791,0.0,973712.417
793,0.0,409946.8093
795,0.0,488247.9481
797,0.0,705764.0933
801,0.0,418699.439
802,0.0,455515.353
803,0.0,129736.59070000002
805,0.0,0.0
806,0.0,0.0
814,0.0,112698.0119
815,0.0,413351.8223
816,0.0,13250.5738
820,0.0,161510.90790000002
821,0.0,0.0
822,1.0,955540.632
823,0.0,35764.8979
824,1.0,0.0
825,1.0,95972.616
826,0.0,307062.56340000004
827,1.0,855247.644
828,0.0,650102.8518999999
829,0.0,449465.958
831,0.0,255687.459
832,0.0,918989.2333
833,0.0,879100.6569
834,0.0,401488.6148
835,0.0,847795.8483
836,0.0,338222.69960000005
837,0.0,845740.2054000001
840,1.0,0.0
842,0.0,0.0
843,0.0,0.0
848,0.0,158426.4487
849,1.0,31756.284
850,0.0,59927.0774
851,0.0,465564.5399
852,0.0,388057.5843
853,0.0,0.0
854,0.0,0.0
857,0.0,461924.5908
864,0.0,50680.2042
867,0.0,650857.1401
868,0.0,1006297.1884999999
869,1.0,496601.64
879,0.0,0.0
881,0.0,0.0
882,0.0,481976.7874
883,1.0,1032573.504
886,0.0,711468.9571
887,0.0,883100.4084
891,0.0,680725.5267
892,0.0,257609.287
901,0.0,0.0
902,0.0,429028.01210000005
903,0.0,163120.5651
911,0.0,593448.5785
912,0.0,0.0
914,0.0,371201.7448
917,0.0,0.0
919,0.0,475072.0638
920,0.0,713745.1739
921,0.0,695809.6949
923,0.0,712725.2355000001
924,0.0,26801.9761
929,0.0,625235.8338
932,0.0,0.0
933,0.0,910164.0755
935,0.0,411927.6516
936,0.0,788110.1104
938,0.0,535570.5891
940,0.0,0.0
943,0.0,953484.2481000001
944,0.0,672842.8201
945,1.0,0.0
946,0.0,643610.4709
947,0.0,395190.1336
950,0.0,196540.1925
951,1.0,1127360.748
953,0.0,490754.49539999996
954,0.0,861357.3001
956,0.0,339020.1754
958,0.0,240609.1387
960,0.0,906231.6102
961,0.0,66742.44630000001
964,0.0,205663.50230000002
965,0.0,0.0
968,0.0,879974.9129
971,0.0,177749.6071
973,1.0,35362.596
974,0.0,57614.0158
977,0.0,224893.8922
978,0.0,784654.1025
979,0.0,71393.8094
980,0.0,959103.4841
982,0.0,731328.5669
983,0.0,245224.87910000002
984,0.0,160126.6524
987,0.0,834211.8937
993,0.0,596727.291
995,1.0,918147.0
999,0.0,502959.4465
1001,1.0,1073521.788
1002,0.0,446650.9365
1003,0.0,571315.6506
1007,0.0,235922.3145
1013,0.0,0.0
1014,0.0,499465.0283
1017,0.0,0.0
1018,0.0,443937.3089
1019,0.0,798928.9274
1020,0.0,58178.8886
1021,1.0,485583.816
1023,0.0,714852.0430000001
1026,0.0,813198.6114
1029,0.0,124543.9484
1030,0.0,508345.27150000003
1031,0.0,599424.0314
1032,1.0,597535.1159999999
1033,0.0,0.0
1034,0.0,0.0
1035,0.0,0.0
1037,0.0,673233.4679
1040,0.0,841463.8048
1041,0.0,527857.6837
1042,0.0,738962.3287
1043,0.0,493289.7974
1044,1.0,1132262.7
1046,0.0,716349.0549
1048,0.0,1003893.7824
1049,1.0,567838.2
1050,0.0,228824.3678
1052,0.0,743420.7212
1054,1.0,384438.408
1055,0.0,710944.1307999999
1058,0.0,977938.6711
1059,0.0,375513.0106
1064,0.0,479114.4272
1065,0.0,168575.0701
1066,0.0,731079.915
1069,0.0,705742.146
1075,0.0,0.0
1076,0.0,827356.1349
1079,1.0,1050446.844
1081,0.0,378052.09
1087,1.0,1025140.56
1088,0.0,16432.003099999998
1090,0.0,862106.6393
1092,0.0,331929.65219999995
1093,0.0,218279.78600000002
1095,0.0,827740.8843
1096,0.0,497709.3554
1098,0.0,576510.9593000001
1101,0.0,485453.4902
1104,0.0,89108.7953
1105,0.0,0.0
1106,0.0,363102.0801
1108,0.0,245730.8285
1109,0.0,573560.5574
1111,1.0,0.0
1112,0.0,910275.1654
1115,0.0,0.0
1116,0.0,694192.1799
1118,0.0,337424.3047
1120,0.0,28911.351
1121,0.0,947328.3182999999
1125,0.0,449591.2283
1129,0.0,596842.1381000001
1130,0.0,5282.9969
1131,0.0,345859.2692
1139,0.0,679843.8876
1140,0.0,920718.4341000001
1142,0.0,503130.57080000004
1143,1.0,201169.812
1146,0.0,908501.0297
1147,0.0,871324.3740000001
1148,0.0,312601.5044
1153,1.0,214417.51200000002
1154,0.0,0.0
1156,0.0,537793.2759
1158,0.0,0.0
1160,0.0,786302.2507999999
1161,0.0,612793.6741000001
1163,0.0,273053.803
1164,0.0,101218.08929999999
1165,0.0,11605.91
1166,0.0,200117.8549
1167,1.0,0.0
1170,0.0,702285.4109
1171,0.0,798043.1270999999
1173,0.0,0.0
1175,0.0,662451.0715000001
1183,1.0,0.0
1185,0.0,303070.4071
1186,0.0,177945.84
1191,0.0,0.0
1192,0.0,103587.9331
1195,0.0,792655.8578
1197,0.0,0.0
1201,0.0,0.0
1202,0.0,979883.0726000001
1208,0.0,0.0
1209,0.0,960684.3866000001
1210,0.0,0.0
1211,0.0,0.0
1213,1.0,381009.95999999996
1214,1.0,853101.5160000001
1215,0.0,0.0
1217,0.0,995685.8356000001
1221,0.0,846607.5631
1223,0.0,243140.9057
1228,0.0,0.0
1229,1.0,839611.944
1230,0.0,190093.7261
1236,0.0,571727.1953
1237,0.0,0.0
1238,0.0,654141.7207
1241,0.0,1544.6233
1244,0.0,606315.8068
1245,1.0,0.0
1246,0.0,0.0
1250,1.0,0.0
1251,0.0,929342.7029
1252,0.0,742105.4891
1255,0.0,498844.37320000003
1256,0.0,446934.0294
1257,0.0,986552.2339
1260,0.0,601300.0862
1261,0.0,164028.9894
1262,0.0,409775.9779
1263,0.0,290059.678
1264,0.0,208174.736
1266,1.0,192328.776
1269,0.0,156770.3719
1270,0.0,336253.72479999997
1272,0.0,675698.3325
1277,0.0,667694.4259
1278,1.0,113121.912
1279,0.0,109382.394
1280,0.0,578850.1193
1281,0.0,284816.0711
1283,0.0,0.0
1286,0.0,381685.03979999997
1287,1.0,945198.0959999999
1289,0.0,57352.7995
1290,0.0,695552.4479
1292,0.0,661459.1706999999
1294,0.0,750669.7336
1295,0.0,521645.63830000005
1297,0.0,517408.3045
1298,0.0,888663.5692
1300,0.0,90855.2873
1302,0.0,38483.9391
1303,0.0,312879.0827
1305,0.0,482898.02859999996
1308,0.0,19681.6377
1310,0.0,14603.2971
1313,0.0,647677.7611
1314,0.0,0.0
1316,1.0,408344.556
1317,0.0,0.0
1318,0.0,382245.5191
1322,0.0,232122.4016
1325,0.0,586404.6365
1327,0.0,387961.5535
1328,0.0,994496.8838000001
1329,1.0,104973.48
1331,1.0,601337.124
1332,0.0,854934.0233
1333,0.0,205846.2113
1335,0.0,869883.9221
1339,1.0,0.0
1340,0.0,416475.7422
1341,0.0,0.0
1342,0.0,388165.1493
1345,0.0,0.0
1346,0.0,656720.8668000001
1347,0.0,0.0
1348,0.0,97335.6897
1349,0.0,26091.935999999998
1351,0.0,0.0
1352,0.0,481288.0482
1353,0.0,543441.1353000001
1355,0.0,961443.7955
1356,0.0,37610.097200000004
1359,0.0,507406.72900000005
1360,0.0,888147.6107
1361,0.0,182098.455
1362,0.0,304003.3037
1363,0.0,500750.0412
1364,0.0,69006.32089999999
1365,0.0,984100.7922
1370,0.0,278983.7857
1371,0.0,905730.9835
1372,0.0,995037.7186
1373,0.0,57599.3809
1375,0.0,807109.8567
1376,1.0,0.0
1378,0.0,400290.86590000003
1379,0.0,358023.77989999996
1382,0.0,517886.6506
1384,0.0,540499.4093
1385,1.0,333336.42
1386,0.0,0.0
1388,0.0,995873.9582
1390,0.0,182512.0601
1392,0.0,744079.9987
1396,0.0,460120.04400000005
1397,0.0,949612.6151
1401,0.0,0.0
1402,0.0,768701.4656000001
1405,0.0,16063.04
1407,0.0,602817.4193000001
1408,0.0,738033.1388
1410,0.0,603729.3988
1414,1.0,1192179.312
1416,0.0,822400.4487
1419,0.0,360698.28010000003
1423,1.0,0.0
1425,0.0,875143.9818999999
1426,0.0,897261.477
1429,0.0,260157.32510000002
1430,0.0,174472.4904
1434,0.0,795223.6515
1438,0.0,777667.2659
1440,0.0,0.0
1441,0.0,0.0
1442,1.0,1083129.132
1443,0.0,872063.896
1445,0.0,0.0
1447,0.0,83628.6363
1448,0.0,973579.1879
1449,0.0,86354.9798
1450,0.0,0.0
1451,0.0,825882.9287
1454,0.0,309607.7937
1457,0.0,402753.06409999996
1459,0.0,570837.7388
1462,0.0,863497.0861
1464,0.0,237768.4026
1465,0.0,545105.0497
1466,0.0,851850.3720999999
1469,0.0,565049.3783
1470,0.0,341948.39770000003
1473,0.0,565571.3261
1474,1.0,176403.96
1479,0.0,588243.9374
1480,0.0,747903.3132999999
1484,1.0,25848.564000000002
1485,0.0,0.0
1487,0.0,0.0
1489,0.0,919203.8381
1496,0.0,937981.6268000001
1497,0.0,11318.433700000001
1498,0.0,374167.85219999996
1500,0.0,0.0
1503,0.0,173524.67609999998
1505,0.0,0.0
1506,0.0,0.0
1508,0.0,690319.9308
1509,0.0,176246.9594
1512,1.0,867723.4199999999
1515,0.0,110565.58880000001
1517,1.0,1061001.2759999998
1518,1.0,542854.236
1521,0.0,427592.25669999997
1525,0.0,371040.1852
1526,1.0,436456.16399999993
1529,1.0,0.0
1533,0.0,0.0
1535,0.0,355996.1645
1536,0.0,749533.3219999999
1538,0.0,959458.5092000001
1540,0.0,276183.34859999997
1541,1.0,1109670.456
1542,1.0,0.0
1545,0.0,989118.2298
1547,1.0,730785.348
1548,0.0,673961.9809
1550,0.0,0.0
1552,0.0,707472.2861
1554,0.0,184589.4483
1557,0.0,0.0
1561,0.0,306663.68409999995
1567,0.0,126700.46
1569,1.0,1004080.788
1571,0.0,369295.30919999996
1572,0.0,0.0
1573,0.0,0.0
1575,0.0,644352.0836
1576,0.0,0.0
1577,0.0,819048.3496
1580,0.0,0.0
1581,1.0,195285.88799999998
1582,0.0,234486.7308
1586,0.0,744636.6602
1590,1.0,596223.228
1591,0.0,354132.91650000005
1592,0.0,896618.9453
1593,0.0,789447.3907999999
1595,0.0,689824.7783
1598,0.0,0.0
1599,0.0,0.0
1602,0.0,564432.9854
1604,1.0,918518.8439999999
1606,0.0,0.0
1609,0.0,898314.6444
1611,1.0,190234.092
1613,0.0,598824.0914
1614,0.0,0.0
1616,1.0,0.0
1617,0.0,0.0
1618,0.0,0.0
1619,0.0,824264.3633
1620,0.0,0.0
1624,0.0,513218.21849999996
1626,0.0,0.0
1627,0.0,422838.2675
1628,0.0,27193.3309
1629,0.0,345991.24590000004
1631,0.0,485842.9361
1632,0.0,439073.1994
1633,0.0,0.0
1637,0.0,237799.8439
1640,1.0,275816.05199999997
1641,0.0,224276.50950000001
1642,0.0,19627.1179
1645,0.0,310534.1253
1646,0.0,319630.9428
1647,0.0,851627.2126
1648,0.0,464144.60109999997
1650,0.0,549602.3474
1652,0.0,958411.6442000001
1655,0.0,823549.3843
1656,0.0,0.0
1660,0.0,356145.2809
1661,0.0,722580.2297
1662,0.0,311352.7909
1663,1.0,497925.24
1664,1.0,241247.20799999998
1665,0.0,0.0
1666,0.0,761456.069
1668,1.0,259335.816
1669,0.0,25005.6002
1670,0.0,0.0
1672,1.0,727386.216
1673,0.0,459861.47390000004
1677,0.0,697552.3994
1678,0.0,573240.8217000001
1680,0.0,0.0
1681,1.0,642922.512
1682,0.0,310236.448
1683,0.0,1003133.1514
1687,1.0,36647.772
1688,1.0,940781.28
1689,0.0,718879.0140000001
1691,0.0,0.0
1692,0.0,0.0
1694,0.0,257002.5497
1699,0.0,713139.4567000001
1700,0.0,788206.6159
1704,1.0,187231.908
1705,0.0,211087.17200000002
1706,0.0,921992.8319
1709,0.0,339278.5839
1710,0.0,152209.93910000002
1711,0.0,630845.6566
1714,0.0,0.0
1715,0.0,109188.97899999999
1717,0.0,0.0
1718,0.0,42020.4844
1719,0.0,161334.8043
1720,0.0,0.0
1722,0.0,0.0
1725,1.0,527919.864
1726,0.0,902212.6889000001
1727,0.0,612422.4183
1729,0.0,0.0
1731,0.0,443919.4824
1732,0.0,412966.174
1733,0.0,242116.3415
1736,0.0,0.0
1738,0.0,0.0
1740,0.0,496821.2523
1741,0.0,597732.5945
1742,0.0,181546.3486
1745,0.0,367347.59489999997
1747,0.0,416950.4018
1748,0.0,772753.4341000001
1751,1.0,0.0
1752,0.0,769451.2088
1753,0.0,513417.4915
1754,0.0,205855.6245
1755,1.0,221021.58
1756,0.0,0.0
1758,0.0,0.0
1759,0.0,609384.6918
1762,0.0,626750.7631000001
1763,0.0,0.0
1766,0.0,367890.21739999996
1767,0.0,0.0
1768,1.0,564288.2999999999
1771,0.0,0.0
1772,0.0,0.0
1773,0.0,99843.36820000001
1775,0.0,806044.2764
1776,0.0,521680.453
1779,0.0,782551.3835
1782,0.0,130734.1778
1783,0.0,596852.8037
1784,0.0,890425.1405000001
1785,0.0,20504.0403
1786,0.0,848815.211
1787,0.0,0.0
1788,0.0,737941.4206999999
1789,0.0,977582.8380000001
1790,0.0,0.0
1795,0.0,179550.528
1796,0.0,217796.2687
1798,0.0,66679.48289999999
1802,0.0,153700.04260000002
1803,0.0,250384.3227
1807,0.0,766921.7446
1809,0.0,47663.1928
1810,0.0,720612.7901
1812,1.0,960389.76
1813,0.0,296979.66270000004
1816,0.0,875605.4913
1817,1.0,834126.648
1821,0.0,117528.1147
1823,0.0,422349.8416
1825,0.0,0.0
1826,0.0,325696.8008
1829,0.0,922048.3112
1830,0.0,604482.8689
1831,0.0,927967.8606
1836,0.0,420382.907
1837,0.0,653985.7565
1839,1.0,1165486.332
1840,0.0,625671.8508
1841,0.0,0.0
1842,0.0,107001.9048
1843,0.0,408732.456
1847,0.0,805741.1653
1848,1.0,1184802.552
1850,1.0,265539.132
1853,0.0,247850.1014
1855,1.0,997833.504
1860,0.0,643605.835
1863,0.0,717724.2406
1864,0.0,228675.91799999998
1866,0.0,23610.6387
1868,0.0,0.0
1871,0.0,577466.7627000001
1876,1.0,294073.608
1877,0.0,872029.8691
1878,0.0,135438.9194
1879,0.0,370801.5626
1880,0.0,509302.69090000005
1882,0.0,211990.55640000003
1883,0.0,0.0
1885,0.0,0.0
1886,0.0,588063.9655
1887,0.0,274959.8245
1888,0.0,241538.2276
1889,0.0,729744.6041
1904,0.0,680720.0828000001
1891,0.0,115502.68089999999
1892,0.0,614115.1984999999
1893,0.0,0.0
1894,0.0,0.0
1895,0.0,0.0
1897,1.0,476333.94
1899,0.0,660191.247
1900,0.0,479404.2568
1902,0.0,16676.4332
1903,0.0,691184.7231000001
1905,0.0,0.0
1906,0.0,0.0
1908,0.0,842253.6147
1909,0.0,498439.141
1911,0.0,146075.4314
1914,0.0,468138.2219
1918,0.0,0.0
1920,1.0,0.0
1921,0.0,991357.6927
1922,0.0,197775.2811
1923,0.0,0.0
1925,0.0,532047.5677
1926,0.0,820680.8631000001
1927,0.0,913979.1586
1929,0.0,866322.3288
1931,0.0,109967.19410000001
1932,0.0,617246.3298
1934,1.0,0.0
1936,0.0,376845.19049999997
1937,0.0,281110.7043
1938,1.0,799211.4839999999
1942,0.0,0.0
1943,0.0,422494.84729999996
1945,0.0,676484.1731
1946,1.0,0.0
1948,0.0,0.0
1949,0.0,0.0
1952,0.0,123108.0516
1955,0.0,658614.6875
1956,0.0,383654.08530000004
1957,0.0,789478.4786
1958,0.0,598419.2329000001
1959,1.0,346150.71599999996
1961,0.0,349089.09770000004
1962,0.0,0.0
1966,0.0,135263.9167
1967,0.0,491163.90900000004
1969,0.0,894710.3685
1970,0.0,44485.611600000004
1971,0.0,0.0
1973,0.0,0.0
1974,0.0,1002377.4391000001
1976,0.0,0.0
1977,0.0,264867.9045
1980,0.0,523828.7432
1981,0.0,620808.1655
1985,0.0,0.0
1989,0.0,280218.6824
1992,0.0,568791.7717
1993,0.0,330301.7241
1996,0.0,462106.3908
1998,0.0,86668.84740000001
1999,0.0,564674.5875
2003,0.0,798837.7648
2004,0.0,851328.7475
2009,0.0,297221.19409999996
2010,0.0,716439.258
2016,0.0,0.0
2017,0.0,458551.9887
2020,0.0,486989.27599999995
2028,0.0,0.0
2030,0.0,826867.5272
2032,0.0,0.0
2035,0.0,82486.65960000001
2036,1.0,0.0
2037,1.0,841250.6279999999
2038,0.0,639671.5113
2039,0.0,755705.7148
2040,0.0,0.0
2042,0.0,298869.68580000004
2045,0.0,790967.5619999999
2046,0.0,368220.85099999997
2047,0.0,336298.3668
2050,0.0,588300.3156000001
2052,0.0,600728.6484
2053,0.0,506365.2574
2054,0.0,930421.8171999999
2055,0.0,0.0
2057,0.0,230479.1417
2076,1.0,765713.448
2063,0.0,0.0
2066,0.0,846135.6910999999
2070,0.0,229932.22670000003
2079,0.0,0.0
2081,0.0,402462.1336
2083,0.0,618557.5522
2084,0.0,0.0
2086,0.0,0.0
2089,1.0,842539.4759999999
2091,0.0,364192.2943
2092,0.0,212884.6589
2093,0.0,0.0
2096,0.0,500678.55340000003
2097,0.0,248049.1926
2098,0.0,37285.937699999995
2100,0.0,143047.007
2101,0.0,67343.6589
2105,0.0,821328.3640000001
2106,0.0,673909.3498
2109,1.0,1038795.5160000001
2112,0.0,691557.0192000001
2113,0.0,900918.8991
2114,0.0,14017.2446
2115,0.0,749969.3894999999
2116,0.0,236042.0702
2117,1.0,1196224.284
2118,0.0,904675.0083
2120,0.0,0.0
2122,0.0,315416.8491
2123,0.0,479423.7296
2125,0.0,928367.8306999999
2126,0.0,0.0
2127,0.0,986742.0836
2128,0.0,509058.9577
2133,0.0,0.0
2135,1.0,765335.664
2136,0.0,0.0
2138,0.0,0.0
2140,0.0,620669.0885
2142,0.0,0.0
2143,0.0,61536.5932
2145,0.0,837822.3811
2146,0.0,0.0
2147,0.0,615023.8551
2148,0.0,214859.0978
2152,0.0,0.0
2153,1.0,0.0
2157,0.0,434603.0808
2158,0.0,819885.6699
2162,1.0,0.0
2163,0.0,0.0
2164,0.0,0.0
2167,0.0,0.0
2168,0.0,226377.2691
2170,0.0,932229.3839
2177,0.0,203896.26489999998
2179,0.0,0.0
2180,0.0,634859.7804
2181,0.0,0.0
2183,0.0,565676.4267000001
2184,0.0,393661.4986
2185,1.0,0.0
2188,0.0,423214.27030000003
2189,0.0,603458.7995999999
2190,0.0,690901.1252
2191,0.0,851184.3881999999
2193,0.0,521659.6167
2194,1.0,324812.17199999996
2202,0.0,227288.89510000002
2204,0.0,18192.9179
